,Unnamed: 0,foodID,name,cuisine,course,Regions,isVeg,isSugarFree,isHighProtein,isGluttenFree,isSattvic,isVegan,allergies,totalCaloriesInCal
709,709,710,Coconut Thumbprint Cookies With Pineapple And Apricot Preserve ,Continental,Snack,6,1,0,0,0,0,0,lactose,228
710,710,711,Bharwa Karela With Sweet Potato Filling ,Indian,Appetizer,0,1,0,0,0,0,0,None,182
711,711,712,Kerala Cherupayar Curry  (Green Moong and Yellow Moong Dal ),kerala,Lunch,17,1,0,1,0,0,0,None,321
712,712,713,Rava Kakdi Thalipeeth  (Maharashtrian Style Semolina-Cucumber Flatbread),Maharashtrian ,Indian Breakfast,11,1,0,0,0,0,0,lactose,236
713,713,714,Kachi Tikya   - Chicken In Tomato Gravy With Potatoes,North Indian ,Lunch,12,0,0,1,0,0,0,None,123
714,714,715,Nei Appam / Unniyappam  - Coconut Banana Fritters,kerala,Snack,17,1,0,0,0,0,0,None,96
715,715,716,Maharashtrian Batatyacha Kees  (Pan Fried Spiced Potatoes with Peanuts),Maharashtrian ,Snack,11,1,0,0,0,0,0,peanuts,677
716,716,717,Kathiri Urulai Masala Kuzhambu  - Brinjal And Potato Masala Gravy,South Indian ,Main Course,1,1,0,0,0,0,0,None,226
717,717,718,Kashmiri Style Yakhni Pulao With Chicken ,Kashmiri,Lunch,25,0,0,0,0,0,0,lactose,660
718,718,719,Mexican Black Bean Corn Soup ,Mexican,Appetizer,4,1,0,0,0,0,0,lactose,171
719,719,720,Malvani Fish Curry  - Delicious And Spicy Fish Curry,Malvani,Lunch,58,0,0,1,0,0,0,lactose,230
720,720,721, Potato Vindaloo ,Goan ,Lunch,30,1,0,0,0,0,0,None,107
721,721,722,Dibba Rotti/Minapa Rotti  (Pan Idli ),Andhra,South Indian Breakfast,2,1,0,0,0,0,0,None,430
722,722,723,Kasuri Malai Murgh ,North Indian ,Dinner,12,0,0,1,0,0,0,lactose,398
723,723,724,Crispy Bakwan Sayur  (No Onion No Garlic Vegetable Fritter),Indonesian,Snack,59,1,0,0,0,0,0,None,80
724,724,725,Spicy Sichuan Cauliflower ,Indo Chinese,Appetizer,51,1,0,0,0,0,0,None,301
725,725,726,Idiyappam  - Rice Sevai ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,366
726,726,727,Baklava  - Turkish Traditional Sweet,Mediterranean,Dessert,53,1,0,0,0,0,0,lactose,230
727,727,728,Vegetable Tagine ,African,Dinner,60,1,0,0,0,0,0,None,368
728,728,729,Spicy Kiwi Salsa  with Feta Cheese,Mexican,Side Dish,4,1,0,0,0,0,0,lactose,118
729,729,730,Mexican Brown Rice and Quinoa Casserole ,Mexican,Dinner,4,0,1,0,0,0,0,None,215
730,730,731,Eggless Christmas Tree Chocolate Cookies ,Continental,Dessert,6,1,0,0,0,0,0,lactose,167
731,731,732,Swedish Saffron Buns ,European,Snack,24,1,0,0,0,0,0,lactose,169
732,732,733,Saragva Nu Shaak -Drumstick Masala Sabzi,Gujarati ?,Lunch,18,1,0,0,0,0,0,None,187
733,733,734,Bihari Aloo Bhujiya ,Bihari,Lunch,32,1,0,0,0,0,0,None,425
734,734,735,Stuffed Mushroom  With Italian Sausage,Italian,Appetizer,13,0,0,0,0,0,0,lactose,158
735,735,736,Kohlrabi  (Knol Khol Poriyal),Indian,Lunch,0,1,0,0,0,0,0,None,144
736,736,737,Heart Shaped Tea Sandwiches ,Indian,World Breakfast,0,1,0,0,0,0,0,lactose,154
737,737,738,"Watermelon, Chena, Cucumber With Soy Dressing ",Continental,Appetizer,6,1,0,0,0,0,0,lactose,219
738,738,739,Mixed Millet Khichdi ,North Indian ,Lunch,12,1,0,0,0,0,0,None,210
739,739,740,Golpapdi  | Gur Papdi | Sukhdi  | Gujarati Gol Papdi,Gujarati ?,Dessert,18,1,0,0,0,0,0,None,195
740,740,741,Chironji dal ,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,391
741,741,742,Apple Upside Down Cake ,Continental,Dessert,6,0,0,0,0,0,0,lactose,190
742,742,743,Green Chutney Rava Dhokla  - Sooji Dhokla,Gujarati ?,North Indian Breakfast,18,1,0,0,0,0,0,lactose,283
743,743,744,Mamidikaya Pesara Pappu Pachadi  - Raw Mango & Dal Chutney,Andhra,Side Dish,2,1,0,0,0,0,0,None,170
744,744,745,Strawberry Brownie Bars ,Continental,Dessert,6,0,0,0,0,0,0,lactose,240
745,745,746,Goan Style Sana  (Soft Steamed Rice Cakes),Goan ,South Indian Breakfast,30,0,1,0,0,0,0,lactose,156
746,746,747,Zucchini Oatmeal Omelette ,French,World Breakfast,49,0,0,0,0,0,0,None,248
747,747,748,Pretzel Salad ,European,Dinner,24,1,0,0,0,0,0,None,224
748,748,749,Rajgira Ki Kheer ,North Indian ,Dessert,12,0,0,0,0,1,0,lactose,220
749,749,750,Attukal Soup  | Paya Soup,Mughlai,Appetizer,39,0,0,0,0,0,0,None,200
750,750,751,Spicy Mixed Vegetable Lollipop ,Continental,Snack,6,1,0,0,0,0,0,None,256
751,751,752,Sour Arabi Vegetable  - Colocasia in Yoghurt Curry,North Indian ,Side Dish,12,1,0,0,0,0,0,lactose,246
752,752,753,Shandong  Style Sweet Potato In Spicy  Caramel Sauce ,Shandong,Dinner,61,1,0,0,0,0,0,None,174
753,753,754,Sarson Saag Pulao -Spinach Mustard Greens Pulao,Indian,Lunch,0,1,0,0,0,0,0,None,291
754,754,755,Carrot Peanut Chutney ,South Indian ,Side Dish,1,1,0,0,0,0,0,peanuts,150
755,755,756,Milagu Rasam  - Village Style Pepper Rasam,South Indian ,Lunch,1,1,0,0,0,0,0,None,102
756,756,757,Korean Style Kimchi Udon Stir Fry with Scallions ,Korean,Lunch,62,1,0,0,0,0,0,None,450
757,757,758,Jhinga Gavar  - Shrimps & Cluster Beans Vegetable,Indian,Side Dish,0,0,0,0,0,0,0,None,420
758,758,759,Chili Bajji  - Chili Bajji / Green Chili Fritters,North Indian ,Snack,12,1,0,0,0,0,0,None,102
759,759,760,Mushroom 65  (Indian Style Spicy Mushrooms with Chillies),Chinese,Appetizer,16,1,0,0,0,0,0,mushroom,260
760,760,761,Whole Wheat Zucchini Cake ,Continental,Snack,6,1,0,0,0,0,0,lactose,331
761,761,762,Spicy Thai Pasta  With Roasted Vegetables,Fusion,Appetizer,5,1,0,0,0,0,0,lactose,371
762,762,763,Garfield's Lasagna  With Minced Meat And Italian Spices,Italian,Dinner,13,0,0,0,0,0,0,lactose,290
763,763,764,Chilli Paneer Quesadilla ,Fusion,Appetizer,5,1,0,0,0,0,0,lactose,208
764,764,765,Breakfast Enchiladas With Mushroom Sauce ,Mexican,World Breakfast,4,1,0,0,0,0,0,lactose,190
765,765,766,Caramel Apple Trifle ,British,Dessert,43,1,0,0,0,0,0,lactose,461
766,766,767,Saoji Methi Pulao  - Maharashtrian Style Fenugreek Leaves Pulao,Indian,Lunch,0,1,0,0,0,0,0,None,226
767,767,768,Chicken Sweet Potato & Dill Curry ,North Indian ,Lunch,12,0,0,0,0,0,0,None,425
768,768,769,Parsi Style Sekta Ni Sing -Sweet & Spicy Drumsticks Cooked In Coconut Water/Toddy ),Parsi ,Lunch,45,1,0,0,0,0,0,None,189
769,769,770,Karwar Style Varan Kadhi  - Toor Dal in Coconut Milk Curry,Karnataka,Side Dish,26,1,0,0,0,0,0,None,386
770,770,771,Maharashtrian Style Kothimbir Oats Vadi ,Maharashtrian ,Appetizer,11,1,0,1,0,0,0,None,194
771,771,772,Dairy Free Chocolate Pudding ,Continental,Dessert,6,1,0,0,0,0,1,lactose,267
772,772,773,Carrot and Ginger Spiced Dosa ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,292
773,773,774,Mughlai Keema Paratha ,Mughlai,Main Course,39,0,0,0,0,0,0,lactose,320
774,774,775,Strawberry Banana Sorbet ,Continental,Dessert,6,1,0,0,0,0,1,None,80
775,775,776,Grilled Chicken With Vegetables ,Indian,Dinner,0,0,0,1,0,0,0,None,273
776,776,777,Fruit Sandwich ,Continental,Snack,6,1,0,0,0,0,0,None,266
777,777,778,Leek Mushroom & Lemon Risotto ,Italian,Dinner,13,1,0,0,0,0,0,lactose,331
778,778,779,Ukadpendi  - Maharashtrian Style Spiced Rice Flour Porridge,Maharashtrian ,North Indian Breakfast,11,1,0,0,0,0,0,peanuts,264
779,779,780,Andhra Style Uppu Pindi  (Rice Rava and Moong Dal Pudding ),Andhra,South Indian Breakfast,2,1,0,0,0,0,0,None,321
780,780,781,Chana Dal Khichdi ,North Indian ,Dinner,12,1,0,1,0,0,0,None,320
781,781,782,Postal Millet Salt Pudding ,South Indian ,Snack,1,1,0,0,0,0,0,None,251
782,782,783,Ambur Star Chicken Biryani ,Tamil Nadu,Main Course,10,0,0,0,0,0,0,lactose,368
783,783,784,Punjabi Steel Bundi Kadhi ,Punjabi,Side Dish,8,1,0,0,0,0,0,lactose,151
784,784,785,Boti Masala Chaat  - Fryums Chaat ,South Indian ,Appetizer,1,1,0,0,0,0,0,None,248
785,785,786,Matar Ki Tehri  - Fragrant rice cooked with spices and fresh peas,Awadhi,One Pot Dish,35,1,0,0,0,0,0,None,263
786,786,787,Mushroom Ghee Roast ,Fusion,Appetizer,5,1,0,0,0,0,0,lactose,355
787,787,788,Mullangi Mor Pachadi  (Radish in spicy tempered Yogurt Gravy ),Tamil Nadu,Lunch,10,1,0,0,0,0,0,lactose,89
788,788,789,Mangalorean Style Bafat Pito -Bafat/Bafad Spice Mix Powder,Mangalorean,Lunch,41,1,0,0,0,0,0,None,132
789,789,790,Pineapple Rasam ,Tamil Nadu,Side Dish,10,1,0,0,0,0,0,None,103
790,790,791,Chocolate Cheese Gujiya ,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,95
791,791,792,Mediterranean Orzo Pasta Salad With Feta Vinaigrette ,Mediterranean,Dinner,53,1,0,0,0,0,0,lactose,338
792,792,793,Andhra Style Vegetarian Biryani with Soya Chunks ,Andhra,Lunch,2,1,0,0,0,0,0,None,256
793,793,794,Kerala Style Vendakka Uppadan ,kerala,Dinner,17,1,0,0,0,0,0,None,60
794,794,795,Pudina Pyaz Kachumber Salad  - Mint & Onion Salad,Indian,Side Dish,0,1,0,0,0,0,0,None,165
795,795,796,Sweet & Spicy Ripe Mango Curry ,Indian,Lunch,0,1,0,0,0,0,0,None,158
796,796,797,Poondu Milagu Kuzhambu  - Tamilnadu Style Garlic and Black Pepper Curry,Tamil Nadu,Lunch,10,1,0,0,0,0,0,None,86
797,797,798,Aloo Masala Puri ,North Indian ,North Indian Breakfast,12,1,0,0,0,0,0,None,124
798,798,799,Goan Style Brinjal Bharta ,Goan ,Lunch,30,1,0,0,0,0,0,None,112
799,799,800,Dahi Sabudana  (Savory Tapioca Pearls Seasoned with Yogurt),Indian,North Indian Breakfast,0,1,0,0,0,0,0,lactose,655
800,800,801,Horsegram And Foxtail Millet Idli ,South Indian ,South Indian Breakfast,1,0,1,0,0,0,0,None,101
801,801,802,Grilled Tomato And Cheese Sandwich ,Continental,Snack,6,1,0,0,0,0,0,lactose,143
802,802,803,Odia Chatu Besara  (Mushrooms in Spicy Mustard Curry),Oriya ,Dinner,48,1,0,0,0,0,0,mushroom,321
803,803,804,Veg Lebanese Mihshi Malfuf  (Stuffed Cabbage Leaves),Middle Eastern,Appetizer,22,1,0,0,0,0,0,None,230
804,804,805,Baked Paneer Corn Kebab ,North Indian ,Snack,12,1,0,0,0,0,0,lactose,130
805,805,806,Apple Roses  With Homemade Puff Pastry Sheets (Eggless),Continental,Snack,6,1,0,0,0,0,0,lactose,580
806,806,807,Thai Pumpkin Soup With Red Curry Paste ,Thai,Appetizer,15,1,0,0,0,0,0,lactose,147
807,807,808,Cheese And Olive Spaghetti ,Italian,Dinner,13,1,0,0,0,0,0,lactose,120
808,808,809,Mirchi Pakodi ,Indian,Snack,0,1,0,0,0,0,0,peanuts,231
809,809,810,Assamese Style Ghila Pitha  (Sweetened Rice Fritters ),Assamese,Snack,31,1,0,0,0,0,0,None,290
810,810,811,Corn And Peas Curry ,Indian,Main Course,0,1,0,0,0,0,0,None,113
811,811,812,Sprouted Moong Dal  - Spicy Sprouted Lentil Curry,North Indian ,Lunch,12,1,0,1,0,0,0,None,698
812,812,813,Kerala Chicken Roast ,kerala,Lunch,17,0,0,1,0,0,0,None,302
813,813,814,Kerala Style Taro Root Curry  (Colocasia),kerala,Lunch,17,1,0,0,0,0,0,None,211
814,814,815,Pavakka Pachadi  - Bitter Gourd Pachadi,kerala,Side Dish,17,1,0,0,0,0,0,lactose,304
815,815,816,Dry Fruits Spongy Cake ,Continental,Snack,6,1,0,0,0,0,0,None,317
816,816,817,Chutney Podi Sadam  - Rice Flavoured With Chutney Podi,Tamil Nadu,Main Course,10,1,0,0,0,0,0,peanuts,457
817,817,818,Whole Wheat Spinach And Tofu Paratha ,North Indian ,Indian Breakfast,12,0,1,0,0,0,0,lactose,118
818,818,819,Eggless Tutti Frutti Cake ,Continental,Dessert,6,1,0,0,0,0,0,lactose,273
819,819,820,Kiwi Basil Lemonade ,Continental,Appetizer,6,1,0,0,0,0,0,None,98
820,820,821,Vegetable Dal Pakor  - Dal Bhajiya,North Indian ,Snack,12,1,0,1,0,0,0,None,315
821,821,822,Strawberry Raita ,Indian,Side Dish,0,1,0,0,0,0,0,lactose,90
822,822,823,Chironji and Makhane Kheer ,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,117
823,823,824,Black Cherry Glazed Thandai Burfi ,Indian,Dessert,0,1,0,0,0,0,0,None,120
824,824,825,Eggless Nutella Crepes With Strawberries ,French,World Breakfast,49,1,0,0,0,0,0,lactose,215
825,825,826,Rase Wale Aloo  (Boiled Potato in Tangy Tomato Sauce),North Indian ,Lunch,12,0,0,0,0,1,0,None,199
826,826,827,Stuffed Mango Pickle  - Gujarati Double Mango Pickle,Gujarati ?,Side Dish,18,1,0,0,0,0,0,None,321
827,827,828,Biryani Chammanthi  (Green Chutney ),kerala,Side Dish,17,1,0,0,0,0,0,None,230
828,828,829,Easy Gajar Halwa  With Khoya Made In A Pressure Cooker,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,390
829,829,830,Garlic Red Chicken Gravy ,North Indian ,Dinner,12,0,0,1,0,0,0,lactose,401
830,830,831,Bell Pepper Sabji -No Onion No Garlic,Maharashtrian ,Lunch,11,1,0,0,0,0,0,None,101
831,831,832,Dim Posto  - Bengali Egg Curry With Poppy Seeds,Bengali ,Dinner,7,0,0,0,0,0,0,None,96
832,832,833,Patishapta  (Rice Crepe),Bengali ,Dessert,7,1,0,0,0,0,0,lactose,387
833,833,834,Omakka Curry  - Kerala Style Papaya Curry,kerala,Lunch,17,1,0,0,0,0,0,None,230
834,834,835,Buckwheat Apple Cinnamon Loaf Cake ,Continental,Dessert,6,1,0,0,0,0,0,lactose,303
835,835,836,Foxtail Millet Paruppu Adai With Keerai  - Foxtail Millet and Lentil Crepes with Spinach,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,532
836,836,837,Pasta Payasam  - Fusion Payasam With Pasta,Indian,Dessert,0,1,0,0,0,0,0,lactose,131
837,837,838,Penne Pasta In White Sauce ,Italian,Dinner,13,1,0,0,0,0,0,lactose,157
838,838,839,Dal Tadka  Flavored with Lemon and Coriander,North Indian ,Lunch,12,1,0,1,0,0,0,lactose,259
839,839,840,Tandoori Chicken Momo ,Indo Chinese,Appetizer,51,0,0,0,0,0,0,lactose,390
840,840,841,Chettinad Beans & Cauliflower Poriyal  (South Indian Stir Fry),Chettinad,Lunch,9,1,0,0,0,0,0,None,91
841,841,842,Strawberry & Chocolate Rolls  With Vanilla Glaze,Continental,Snack,6,0,0,0,0,0,0,lactose,341
842,842,843,Healthy Fulkopir Paturi  (Bengali Style Cauliflower Dumplings),Bengali ,Lunch,7,1,0,0,0,0,0,None,88
843,843,844,French Toast  With Oven Roasted Streaky Bacon,French,World Breakfast,49,0,0,0,0,0,0,lactose,130
844,844,845,Baked Modak and Karanji / Gujiya ,Indian,Dessert,0,1,0,0,0,0,0,None,126
845,845,846,Dal Banjara  - Langar Wali Dal,North Indian ,Lunch,12,1,0,1,0,0,0,None,184
846,846,847,Zucchini Keerai Thogayal  - South Indian Tangy Spinach and Zucchini Chutney,South Indian ,Lunch,1,0,0,0,0,1,0,None,150
847,847,848,Chicken Lasagna ,Italian,Lunch,13,0,0,0,0,0,0,lactose,320
848,848,849,Egg Scramble With Drumstick Leaves ,Indian,Indian Breakfast,0,0,0,0,0,0,0,None,387
849,849,850,Sweet and Spicy Tomato Chutney  With Garlic,Indian,Side Dish,0,1,0,0,0,0,0,None,103
850,850,851,Veppam Poo Rasam  (Neem flower Rasam),South Indian ,Lunch,1,1,0,0,0,0,0,None,67
851,851,852,Odia Style Chuin Aloo Besara -Potato & Drumsticks Fry In Mustard Paste,Oriya ,Lunch,48,1,0,0,0,0,0,None,210
852,852,853,Konkani Style Solkadhi  - Kokum Drink,Konkan,Side Dish,52,1,0,0,0,0,0,None,65
853,853,854,Spinach Potato Frittata Bites ,Continental,Appetizer,6,0,0,0,0,0,0,lactose,218
854,854,855,Creamy Mushroom Risotto ,Italian,Dinner,13,1,0,1,0,0,0,lactose,367
855,855,856,Tawa Mushroom ,North Indian ,Lunch,12,1,0,0,0,0,0,mushroom,99
856,856,857,Soft and Crispy Cheese Stuffed Puff Sticks ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,184
857,857,858,Tomato Jam ,Indian,World Breakfast,0,1,0,0,0,0,0,None,176
858,858,859,Gram flour and Chilli vegetable ,Rajasthani,Lunch,20,1,0,0,0,0,0,None,356
859,859,860,Watermelon Cucumber Gazpacho ,European,Side Dish,24,1,0,0,0,0,0,None,114
860,860,861,Shakshuka With Oats -A High Protein Breakfast,Middle Eastern,World Breakfast,22,0,0,0,0,0,0,None,513
861,861,862,Kerala Special Mambazha Puliserry ,kerala,Lunch,17,1,0,0,0,0,0,lactose,371
862,862,863,Broad Bean And Courgette Zucchini Pilaf ,Continental,Main Course,6,1,0,0,0,0,0,None,245
863,863,864,Patiala Aloo ,North Indian ,Main Course,12,0,0,0,0,1,0,None,320
864,864,865,Muesli Oats Cupcake Filled with Yogurt and Strawberries ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,162
865,865,866,KFC Style Crispy Chicken Popcorn ,American,Appetizer,63,0,0,0,0,0,0,lactose,351
866,866,867,Custard Milk -Spanish Custard,Mexican,Dessert,4,0,0,0,0,0,0,lactose,95
867,867,868,Sesame Bread Patties  (Bread Cutlets),Indian,Snack,0,1,0,0,0,0,0,lactose,304
868,868,869,Kongunadu Style Vetrilai Saadam  - Betel Leaves Rice,Kongunadu,Lunch,64,1,0,0,0,0,0,peanuts,263
869,869,870,Chettinad Muttai Masala  - Chettinad Style Egg Curry,Chettinad,Lunch,9,0,0,0,0,0,0,None,430
870,870,871,Beetroot Chicken Cutlets ,Indian,Appetizer,0,0,0,1,0,0,0,None,285
871,871,872,Thai Style Khao Tom  (Black Rice Clear Soup ),Thai,World Breakfast,15,0,0,0,0,0,0,None,153
872,872,873,Dahi Batata Puri Chaat  - Classic Indian Tea Time Snack,North Indian ,Snack,12,1,0,0,0,0,0,lactose,367
873,873,874,Quick Vegetable Noodles ,Italian,Dinner,13,1,0,0,0,0,0,lactose,165
874,874,875,Thai Yellow Curry ,Thai,Lunch,15,1,0,0,0,0,0,lactose,391
875,875,876,Creamy Mixed Vegetable Risotto ,Italian,Dinner,13,1,0,0,0,0,0,lactose,200
876,876,877,Thandai Flavoured Rice Kheer ,North Indian ,Dessert,12,1,0,0,0,0,0,lactose,340
877,877,878,Lemongrass Coconut Rice ,Indian,Lunch,0,1,0,0,0,0,0,lactose,360
878,878,879,Cheese And Black Beans Quesadillas ,Mexican,Lunch,4,1,0,0,0,0,0,lactose,280
879,879,880,Tawa Amritsari Kulcha ,Punjabi,Side Dish,8,1,0,0,0,0,0,lactose,87
880,880,881,One Pot Spinach Macaroni Pasta ,Italian,Dinner,13,1,0,0,0,0,0,lactose,333
881,881,882,Chilli Baby Corn (Manchurian) ,Indo Chinese,Appetizer,51,1,0,0,0,0,0,None,147
882,882,883,Sri Lankan Pumpkin Curry  - No Oil,Sri Lankan,Dinner,54,1,0,0,0,0,0,lactose,472
883,883,884,Asian Black Pepper Basa Fish ,Asian,Main Course,21,0,0,0,0,0,0,None,358
884,884,885,Nutty Oats and Berry Truffle ,Continental,Snack,6,1,0,0,0,0,0,lactose,378
885,885,886,Baked Masala Namak Para  - Carom Seeds Spiced Biscuits,Indian,Snack,0,1,0,0,0,0,0,None,217
886,886,887,Chili Coriander and Capsicum Rusk Chutney ,Indian,Side Dish,0,0,1,0,0,0,0,peanuts,135
887,887,888,Millet and Jowar Paniyaram ,Tamil Nadu,South Indian Breakfast,10,0,1,0,0,0,0,None,166
888,888,889,Double Ka Meetha  With Mixed Nuts Rabri,Hyderabadi,Dessert,28,1,0,0,0,0,0,lactose,407
889,889,890,Thalipeeth Bhajani  -Typical Maharashtrian Multigrain Flour Mix,Maharashtrian ,Lunch,11,1,0,0,0,0,0,None,165
890,890,891,Noodle Sizzler With Garlic Pepper Sauce And Baked Vegetables ,Asian,Dinner,21,1,0,0,0,0,0,mushroom,367
891,891,892,Egg Muffin With Vegetables ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,96
892,892,893,Sweet & Spicy Totapuri Mango Chutney ,Indian,Side Dish,0,1,0,0,0,0,0,None,340
893,893,894,"Healthy Vegetable Fries  (Oven roasted Potato, Zucchini and Carrot Fries)",Continental,Side Dish,6,1,0,0,0,0,0,None,192
894,894,895,Avarekalu Usli (Broad Bean In Gravy) ,South Indian ,Dinner,1,1,0,0,0,0,0,None,140
895,895,896,Andhra Style Pulses s,Andhra,Dessert,2,1,0,0,0,0,0,lactose,106
896,896,897,Sugarpare  (Shankarpali),North Indian ,Snack,12,1,0,0,0,0,0,None,474
897,897,898,Cashew Bunch ,Tamil Nadu,Dessert,10,1,0,0,0,0,0,None,157
898,898,899,7 Cups Burfi ,Indian,Dessert,0,1,0,0,0,0,0,lactose,290
899,899,900,Punjabi radish bhurji ,Punjabi,Side Dish,8,1,0,0,0,0,0,None,253
900,900,901,Andhra Cheese & Vegetables Pesarattu ,Fusion,South Indian Breakfast,5,1,0,0,0,0,0,lactose,145
901,901,902,Broccoli Salad  with Roasted Onion & Peppers,Continental,Appetizer,6,1,0,1,0,0,0,None,127
902,902,903,Bihari Green Peas Bharbhara ,Bihari,Snack,32,1,0,0,0,0,0,None,177
903,903,904,Punjabi Wadi Choliya Ki Sabzi ,Punjabi,Side Dish,8,1,0,1,0,0,0,lactose,189
904,904,905,Mooli Raita  - Radish Raita ,Indian,Side Dish,0,1,0,0,0,0,0,None,106
905,905,906,Mexican Style Scrambled Egg Enchiladas ,Mexican,Lunch,4,0,0,0,0,0,0,lactose,337
906,906,907,"Spinach, Apple and Walnut Salad ",Continental,Side Dish,6,1,0,0,0,0,0,None,161
907,907,908,Bhindi With Cashews and Coconut Sabzi ,South Indian ,Lunch,1,1,0,0,0,0,0,None,183
908,908,909,Zucchini Lasagna ,Italian,Dinner,13,1,0,0,0,0,0,lactose,368
909,909,910,Mutton Shami Kebab ,North Indian ,Appetizer,12,0,0,0,0,0,0,None,520
910,910,911,Konkan Style Vali Bhajji Ambat -Spiced Malabar Spinach Dal,Konkan,Dinner,52,1,0,1,0,0,0,None,215
911,911,912, Kambu Murukku ,South Indian ,Snack,1,1,0,0,0,0,0,lactose,171
912,912,913,Garlic Naan Without Yeast ,North Indian ,Dinner,12,1,0,0,0,0,0,lactose,165
913,913,914,Coconut Ladoo Stuffed With Pistachios ,Indian,Snack,0,1,0,0,0,0,0,lactose,115
914,914,915,Whole Wheat Buttermilk Vanilla Waffles ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,230
915,915,916,Avocado Parsley Pasta Salad ,Italian,Side Dish,13,1,0,0,0,0,0,None,290
916,916,917,Coleslaw Salad on Sliced Apple ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,211
917,917,918,Arbi Ka Saag ,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,246
918,918,919,Waffled Falafels and Vegetables ,Mediterranean,Dinner,53,1,0,1,0,0,0,None,289
919,919,920,Butter Garlic Naan  - Garlic Flavoured Flatbread,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,379
920,920,921,Garlic Dal ,North Indian ,Lunch,12,1,0,1,0,0,0,None,153
921,921,922,Arnott's Shapes Savoury,Indian,Lunch,0,1,0,0,0,0,0,None,126
922,922,923,Brinjal Methi Bharta  With Pomagrams,Punjabi,Lunch,8,1,0,0,0,0,0,lactose,112
923,923,924,Bengali Egg Vegetable  - Bengali Egg Curry ,Bengali ,Lunch,7,0,0,0,0,0,0,None,156
924,924,925,Spicy Neer Dosa ,Mangalorean,South Indian Breakfast,41,1,0,0,0,0,0,None,121
925,925,926,Spaghetti Pasta In Green Olive Pesto Sauce ,Italian,Dinner,13,1,0,0,0,0,0,lactose,153
926,926,927,Tomato Onion Vegetable  - Tomato Onion Vegetable,North Indian ,Side Dish,12,1,0,0,0,0,0,None,52
927,927,928,Rajasthani Style Oliya  (Sweetened Rice Yogurt Pudding ),Rajasthani,Dessert,20,1,0,0,0,0,0,lactose,135
928,928,929,Mexican Style Vegetarian Chimichanga -Deep Fried Burrito,Mexican,Lunch,4,1,0,0,0,0,0,lactose,444
929,929,930,Surti Obbattu  - Fruit & Nut Pooris In Saffron Milk,Karnataka,Dessert,26,1,0,0,0,0,0,lactose,154
930,930,931,Togarikalu Akki  - Karnataka Style Rice Rava Upma with Fresh Pigeon Peas,Karnataka,South Indian Breakfast,26,1,0,0,0,0,0,None,192
931,931,932,Easy Potato Kurma ,South Indian ,Lunch,1,1,0,0,0,0,0,None,124
932,932,933,Suva Methi Baingan Sabzi  ( Eggplant in Dill and Methi leaves Curry ),North Indian ,Lunch,12,1,0,0,0,0,0,None,96
933,933,934,Matki Chi Rassa Bhaji  (Maharashtrian Style Moth Beans Cooked with Goda Masala),Maharashtrian ,Side Dish,11,1,0,1,0,0,0,None,207
934,934,935,Cream Cheese Swirl Brownies s,Continental,Dessert,6,1,0,0,0,0,0,lactose,220
935,935,936,Aloo Amritsari ,Punjabi,Lunch,8,1,0,0,0,0,0,None,221
936,936,937,Karela Aur Baingan Ki Sabzi  - Bitter Gourd Brinjal Sabzi,North Indian ,Lunch,12,1,0,0,0,0,0,None,189
937,937,938,Greek Style Briami  (Simple Vegetable Stew ),Greek,Main Course,46,1,0,0,0,0,0,None,177
938,938,939,South Indian Style Sorakkai Kootu  - Bottle Gourd Cooked with Lentils,South Indian ,Side Dish,1,0,1,0,0,0,0,None,112
939,939,940,Tattha Poyaru Sambar  - Black Eyed Beans Sambar,South Indian ,Lunch,1,1,0,1,0,0,0,None,125
940,940,941,Wheat Rava Halwa ,North Indian ,Dessert,12,1,0,0,0,0,0,None,383
941,941,942,Jaggery Sweetened Apple Oatmeal ,Indian,World Breakfast,0,1,0,0,0,0,0,lactose,165
942,942,943,Vegetable Fried Mug Pulses  - Bengali Style Mong Dal With Binta Vegetables,Bengali ,Lunch,7,1,0,0,0,0,0,None,125
943,943,944,Healthy Pumpkin Carrot Idli ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,369
944,944,945,Breakfast Bar  With Berries Quinoa & Oats,Continental,World Breakfast,6,1,0,0,0,0,0,lactose,113
945,945,946,Rajasthani Ghasela  (Besan Ka Pitta),Rajasthani,Lunch,20,1,0,0,0,0,0,None,247
946,946,947,Zucchini And Bell Pepper Stir Fry ,Continental,Side Dish,6,1,0,0,0,0,0,None,354
947,947,948, Haldi Ki Sabzi ,Rajasthani,Side Dish,20,1,0,0,0,0,0,None,65
